episode,ep_len,ep_reward,ep_mean,ep_std,fps,time_elapsed,total_timesteps,timestamp
1042,2048,250.000000,239.960081,57.182987,2045.738340,1.001106,2134016,1761984282
1043,2048,250.000000,241.359516,56.588057,1352.961866,1.513716,2136064,1761984284
1044,2048,200.971344,242.266005,55.190503,1387.738693,1.475782,2138112,1761984285
1045,2048,250.000000,243.453742,54.593203,1235.106123,1.658157,2140160,1761984287
1046,2048,174.639460,244.263961,52.939651,1899.038600,1.078440,2142208,1761984288
1047,2048,119.494223,242.750501,54.304033,1343.806435,1.524029,2144256,1761984289
1048,2048,51.190946,241.413711,57.276435,1386.682195,1.476907,2146304,1761984291
1049,2048,218.590803,242.735207,55.171441,2046.288541,1.000836,2148352,1761984292
1050,2048,189.747657,242.604643,55.281124,1275.100044,1.606148,2150400,1761984293
1051,2048,159.263530,241.486343,55.821979,1284.596256,1.594275,2152448,1761984295
1052,2048,158.329372,240.288402,56.306184,1342.884602,1.525075,2154496,1761984297
1053,2048,250.000000,244.021686,44.900549,2075.424394,0.986786,2156544,1761984298
1054,2048,233.860980,244.512326,44.517135,1285.709136,1.592895,2158592,1761984299
1055,2048,227.623713,244.117239,44.489940,1344.171905,1.523615,2160640,1761984301
1056,2048,118.235502,242.700664,46.187893,1816.223160,1.127615,2162688,1761984302
1057,2048,250.000000,243.628095,45.548354,1347.417471,1.519945,2164736,1761984303
1058,2048,250.000000,243.734388,45.634160,1317.507164,1.554451,2166784,1761984305
1059,2048,250.000000,243.705830,45.621984,1340.777215,1.527472,2168832,1761984306
1060,2048,250.000000,243.750136,45.644846,2049.551467,0.999243,2170880,1761984307
1061,2048,250.000000,244.925684,44.904634,1377.167447,1.487110,2172928,1761984309
1062,2048,250.000000,245.074999,44.999334,1403.334831,1.459381,2174976,1761984310
1063,2048,250.000000,244.986682,44.944195,1335.017830,1.534062,2177024,1761984312
1064,2048,250.000000,244.942834,44.908427,1949.211775,1.050681,2179072,1761984313
1065,2048,250.000000,244.997239,44.940868,1290.260426,1.587276,2181120,1761984314
1066,2048,250.000000,245.186869,45.081059,1242.819853,1.647866,2183168,1761984316
1067,2048,250.000000,245.830609,45.198582,2006.648526,1.020607,2185216,1761984317
1068,2048,238.404722,245.394077,45.057169,1306.618872,1.567404,2187264,1761984319
1069,2048,250.000000,245.608826,45.154590,1295.251727,1.581160,2189312,1761984320
1070,2048,250.000000,245.635284,45.173244,1289.188800,1.588596,2191360,1761984322
1071,2048,250.000000,246.341942,45.129096,1927.823142,1.062338,2193408,1761984323
1072,2048,250.000000,246.407986,45.171126,1323.737207,1.547135,2195456,1761984325
1073,2048,250.000000,247.841946,43.842706,1293.996727,1.582693,2197504,1761984326
1074,2048,250.000000,248.360504,43.932003,1896.748232,1.079743,2199552,1761984327
1075,2048,250.000000,248.416172,43.956363,1318.085559,1.553769,2201600,1761984329
1076,2048,198.517587,247.710967,44.184959,1281.418425,1.598229,2203648,1761984330
1077,2048,250.000000,248.592941,43.735416,1334.360430,1.534818,2205696,1761984332
1078,2048,247.760952,248.332237,43.661835,1795.028088,1.140929,2207744,1761984333
1079,2048,250.000000,248.186990,43.623429,1313.942302,1.558668,2209792,1761984335
1080,2048,250.000000,248.325223,43.703630,1333.350086,1.535981,2211840,1761984336
1081,2048,250.000000,248.331489,43.707962,2053.354785,0.997392,2213888,1761984337
1082,2048,250.000000,249.275416,43.424715,1345.425853,1.522195,2215936,1761984339
1083,2048,250.000000,249.127625,43.307159,1371.296110,1.493478,2217984,1761984340
1084,2048,250.000000,249.344705,43.473781,1293.850937,1.582872,2220032,1761984342
1085,2048,250.000000,250.000000,43.285549,1818.913711,1.125947,2222080,1761984343
1086,2048,250.000000,250.000000,42.941954,1302.391262,1.572492,2224128,1761984344
1087,2048,250.000000,250.000000,43.008518,1323.716196,1.547159,2226176,1761984346
1088,2048,162.984123,249.876965,43.775710,1727.918302,1.185241,2228224,1761984347
1089,2048,250.000000,250.000000,43.692499,1210.470692,1.691904,2230272,1761984349
1090,2048,250.000000,250.000000,43.851570,1336.593036,1.532254,2232320,1761984350
1091,2048,250.000000,250.000000,43.863451,1309.323889,1.564166,2234368,1761984352
1092,2048,250.000000,250.000000,43.886092,1986.052348,1.031191,2236416,1761984353
1093,2048,250.000000,250.000000,43.813353,1288.836950,1.589030,2238464,1761984355
1094,2048,250.000000,250.000000,43.882103,1375.757588,1.488634,2240512,1761984356
1095,2048,250.000000,250.000000,43.579411,1946.702239,1.052036,2242560,1761984357
1096,2048,250.000000,250.000000,43.649140,1346.909774,1.520518,2244608,1761984359
1097,2048,250.000000,250.000000,43.602556,1353.476482,1.513140,2246656,1761984360
1098,2048,250.000000,250.000000,43.256348,1337.366938,1.531367,2248704,1761984362
1099,2048,250.000000,250.000000,43.210036,1765.298326,1.160144,2250752,1761984363
1100,2048,250.000000,250.000000,43.313413,1281.102901,1.598623,2252800,1761984364
1101,2048,250.000000,250.000000,43.321172,1348.994550,1.518168,2254848,1761984366
1102,2048,250.000000,250.000000,43.320932,1950.254419,1.050119,2256896,1761984367
1103,2048,250.000000,250.000000,43.444403,1281.190796,1.598513,2258944,1761984369
1104,2048,250.000000,250.000000,43.443633,1326.887391,1.543462,2260992,1761984370
1105,2048,250.000000,250.000000,43.441673,1312.328772,1.560585,2263040,1761984372
1106,2048,250.000000,250.000000,43.416301,1691.545358,1.210727,2265088,1761984373
1107,2048,250.000000,250.000000,43.422035,1349.658606,1.517421,2267136,1761984374
1108,2048,250.000000,250.000000,43.454142,1275.058594,1.606201,2269184,1761984376
1109,2048,250.000000,250.000000,43.433565,1842.808047,1.111347,2271232,1761984377
1110,2048,250.000000,250.000000,43.389664,1347.029955,1.520382,2273280,1761984379
1111,2048,250.000000,250.000000,43.465558,1280.787915,1.599016,2275328,1761984380
1112,2048,250.000000,250.000000,43.443011,1268.185212,1.614906,2277376,1761984382
1113,2048,250.000000,250.000000,43.253575,1892.131930,1.082377,2279424,1761984383
1114,2048,250.000000,250.000000,43.199405,1295.262859,1.581146,2281472,1761984385
1115,2048,238.061302,250.000000,43.232200,1323.447805,1.547473,2283520,1761984386
1116,2048,250.000000,250.000000,43.146468,1791.292333,1.143309,2285568,1761984387
1117,2048,250.000000,250.000000,43.187490,1304.268908,1.570228,2287616,1761984389
1118,2048,250.000000,250.000000,43.223494,1331.122103,1.538552,2289664,1761984390
1119,2048,250.000000,250.000000,43.226608,1351.567506,1.515278,2291712,1761984392
1120,2048,250.000000,250.000000,43.268072,1836.170568,1.115365,2293760,1761984393
1121,2048,250.000000,250.000000,43.246377,1373.664460,1.490903,2295808,1761984394
1122,2048,250.000000,250.000000,43.220856,1244.921846,1.645083,2297856,1761984396
1123,2048,249.497797,250.000000,43.224105,1905.848713,1.074587,2299904,1761984397
1124,2048,250.000000,250.000000,43.291064,1283.042263,1.596206,2301952,1761984399
1125,2048,250.000000,250.000000,43.178530,1282.749500,1.596570,2304000,1761984400
1126,2048,250.000000,250.000000,43.097180,1332.262541,1.537235,2306048,1761984402
1127,2048,250.000000,250.000000,43.080999,1834.377433,1.116455,2308096,1761984403
1128,2048,178.943188,250.000000,43.687810,1253.418962,1.633931,2310144,1761984405
1129,2048,250.000000,250.000000,43.686774,1267.627325,1.615617,2312192,1761984406
1130,2048,250.000000,250.000000,43.657613,1897.186840,1.079493,2314240,1761984407
1131,2048,127.355441,250.000000,45.444991,1285.670456,1.592943,2316288,1761984409
1132,2048,180.916430,250.000000,45.887518,1237.451383,1.655015,2318336,1761984411
1133,2048,195.743324,250.000000,45.728283,184.478128,11.101587,2320384,1761984422
1134,2048,238.208307,250.000000,45.622026,2047999999999.999756,0.000000,2322432,1761984413
1135,2048,244.517974,250.000000,45.522832,1333.925906,1.535318,2324480,1761984415
1136,2048,198.702029,250.000000,45.007001,1268.266662,1.614802,2326528,1761984416
1137,2048,205.012981,250.000000,45.201861,1768.190078,1.158247,2328576,1761984418
1138,2048,247.503503,250.000000,44.782245,1289.870802,1.587756,2330624,1761984419
1139,2048,250.000000,250.000000,44.660088,1362.654572,1.502949,2332672,1761984421
1140,2048,250.000000,250.000000,44.654011,186.231212,10.997082,2334720,1761984432
1141,2048,250.000000,250.000000,44.669819,2047999999999.999756,0.000000,2336768,1761984423
1142,2048,185.331389,250.000000,45.177505,1305.028422,1.569314,2338816,1761984425
1143,2048,207.361708,250.000000,45.270115,1371.396380,1.493368,2340864,1761984426
1144,2048,214.744179,250.000000,45.136002,1768.044865,1.158342,2342912,1761984428
1145,2048,250.000000,250.000000,45.205713,1298.095969,1.577695,2344960,1761984429
1146,2048,250.000000,250.000000,44.633469,1208.446273,1.694738,2347008,1761984431
1147,2048,250.000000,250.000000,42.615026,1807.140382,1.133282,2349056,1761984432
1148,2048,250.000000,250.000000,37.478950,1277.286344,1.603399,2351104,1761984434
1149,2048,250.000000,250.000000,37.280042,1290.844625,1.586558,2353152,1761984435
1150,2048,250.000000,250.000000,36.655182,1308.899931,1.564673,2355200,1761984437
1151,2048,250.000000,250.000000,35.313561,1870.569660,1.094854,2357248,1761984438
1152,2048,250.000000,250.000000,33.827589,1322.905645,1.548107,2359296,1761984439
1153,2048,190.791158,250.000000,34.493765,1286.502093,1.591913,2361344,1761984441
1154,2048,250.000000,250.000000,34.404676,1920.614430,1.066325,2363392,1761984442
1155,2048,250.000000,250.000000,34.265278,1174.393514,1.743879,2365440,1761984444
1156,2048,250.000000,250.000000,31.174180,1326.089739,1.544390,2367488,1761984445
1157,2048,250.000000,250.000000,31.237826,1261.397947,1.623595,2369536,1761984447
1158,2048,250.000000,250.000000,31.281112,1804.826886,1.134735,2371584,1761984448
1159,2048,250.000000,250.000000,31.347359,1299.207219,1.576346,2373632,1761984450
1160,2048,250.000000,250.000000,31.429865,1366.420787,1.498806,2375680,1761984451
1161,2048,250.000000,250.000000,31.490555,1994.968783,1.026582,2377728,1761984452
1162,2048,250.000000,250.000000,31.487391,1340.466928,1.527826,2379776,1761984454
1163,2048,250.000000,250.000000,31.605673,1356.643980,1.509608,2381824,1761984455
1164,2048,250.000000,250.000000,31.637778,1362.866012,1.502716,2383872,1761984457
1165,2048,250.000000,250.000000,31.690906,1741.240489,1.176173,2385920,1761984458
1166,2048,250.000000,250.000000,31.612436,1156.341307,1.771103,2387968,1761984460
1167,2048,250.000000,250.000000,31.542690,1258.059307,1.627904,2390016,1761984461
1168,2048,250.000000,250.000000,31.497263,1851.019306,1.106417,2392064,1761984462
1169,2048,250.000000,250.000000,31.466133,1375.757588,1.488634,2394112,1761984464
1170,2048,250.000000,250.000000,31.509171,1316.689867,1.555416,2396160,1761984465
1171,2048,250.000000,250.000000,31.513602,1390.903678,1.472424,2398208,1761984467
1172,2048,250.000000,250.000000,31.524415,1990.302494,1.028989,2400256,1761984468
1173,2048,250.000000,250.000000,31.491087,1409.524354,1.452972,2402304,1761984469
1174,2048,250.000000,250.000000,31.464267,1327.128678,1.543181,2404352,1761984471
1175,2048,250.000000,250.000000,31.465746,1905.222254,1.074940,2406400,1761984472
1176,2048,250.000000,250.000000,30.806958,1301.674853,1.573358,2408448,1761984474
1177,2048,250.000000,250.000000,30.862267,1085.095723,1.887391,2410496,1761984475
1178,2048,250.000000,250.000000,30.839995,182.552347,11.218700,2412544,1761984487
1179,2048,189.266170,250.000000,31.698936,2047999999999.999756,0.000000,2414592,1761984478
1180,2048,250.000000,250.000000,31.681283,1313.143071,1.559617,2416640,1761984480
1181,2048,250.000000,250.000000,31.773432,1297.437186,1.578496,2418688,1761984481
1182,2048,250.000000,250.000000,31.747328,2037.702913,1.005053,2420736,1761984482
1183,2048,250.000000,250.000000,31.720691,1354.029267,1.512523,2422784,1761984484
1184,2048,250.000000,250.000000,31.660991,1348.101131,1.519174,2424832,1761984485
1185,2048,250.000000,250.000000,31.624961,1443.163067,1.419105,2426880,1761984487
1186,2048,250.000000,250.000000,31.745297,2053.495174,0.997324,2428928,1761984488
1187,2048,250.000000,250.000000,31.833483,1354.203880,1.512328,2430976,1761984489
1188,2048,250.000000,250.000000,30.233676,1323.272268,1.547678,2433024,1761984491
1189,2048,250.000000,250.000000,30.240474,2096.351538,0.976935,2435072,1761984492
1190,2048,250.000000,250.000000,30.235026,1375.341051,1.489085,2437120,1761984493
1191,2048,250.000000,250.000000,30.242931,1412.387272,1.450027,2439168,1761984495
1192,2048,250.000000,250.000000,30.266593,1303.762726,1.570838,2441216,1761984496
1193,2048,250.000000,250.000000,30.252926,2211.702077,0.925984,2443264,1761984497
1194,2048,250.000000,250.000000,30.283353,1383.988882,1.479781,2445312,1761984499
1195,2048,250.000000,250.000000,30.224055,1355.900262,1.510436,2447360,1761984500
1196,2048,214.988177,250.000000,30.529449,1369.691165,1.495228,2449408,1761984502
1197,2048,214.061230,250.000000,30.867295,2027.083503,1.010319,2451456,1761984503
1198,2048,250.000000,250.000000,30.872073,1299.157310,1.576406,2453504,1761984504
1199,2048,250.000000,250.000000,30.862776,1384.058679,1.479706,2455552,1761984506
1200,2048,250.000000,250.000000,30.725642,188.672260,10.854802,2457600,1761984517
1200,2048,253.743974,211.335403,102.144834,,1781.896412,2048,1761984517
1201,2048,250.000000,250.000000,30.671472,2047999999999.999756,0.000000,2459648,1761984508
1202,2048,207.839597,250.000000,31.148628,1391.827012,1.471447,2461696,1761984510
1203,2048,250.000000,250.000000,31.014685,1459.798987,1.402933,2463744,1761984511
1204,2048,244.299036,250.000000,31.001365,2121.824425,0.965207,2465792,1761984512
1205,2048,250.000000,250.000000,31.009874,1367.278375,1.497866,2467840,1761984514
1206,2048,224.936297,250.000000,31.209843,1453.267549,1.409238,2469888,1761984515
1207,2048,250.000000,250.000000,31.191106,1381.634383,1.482302,2471936,1761984517
1208,2048,250.000000,250.000000,31.175671,2040.601531,1.003626,2473984,1761984518
1209,2048,250.000000,250.000000,31.159765,1336.749035,1.532075,2476032,1761984519
1210,2048,250.000000,250.000000,31.181812,1314.146333,1.558426,2478080,1761984521
1211,2048,250.000000,250.000000,31.198839,1423.159267,1.439052,2480128,1761984522
1212,2048,250.000000,250.000000,31.196991,2010.304020,1.018751,2482176,1761984523
1213,2048,250.000000,250.000000,31.237548,1355.010927,1.511427,2484224,1761984525
1214,2048,250.000000,250.000000,31.354156,1428.866142,1.433304,2486272,1761984526
1215,2048,250.000000,250.000000,31.267663,2019.905412,1.013909,2488320,1761984527
1216,2048,250.000000,250.000000,31.320465,1416.473530,1.445844,2490368,1761984529
1217,2048,250.000000,250.000000,31.189987,1414.735295,1.447621,2492416,1761984530
1218,2048,250.000000,250.000000,31.193538,1423.330704,1.438879,2494464,1761984531
1219,2048,217.589129,250.000000,31.497296,2060.168060,0.994094,2496512,1761984532
1220,2048,250.000000,250.000000,31.414750,1336.536886,1.532318,2498560,1761984534
1221,2048,250.000000,250.000000,31.396084,1287.100635,1.591173,2500608,1761984536
1222,2048,203.214069,250.000000,31.912606,1175.133198,1.742781,2502656,1761984537
1223,2048,250.000000,250.000000,31.957098,1535.786437,1.333519,2504704,1761984539
1224,2048,193.818661,250.000000,32.573474,881.153229,2.324227,2506752,1761984541
1225,2048,241.775274,250.000000,32.614701,1566.321567,1.307522,2508800,1761984542
1226,2048,250.000000,250.000000,32.609287,1391.021478,1.472299,2510848,1761984544
1227,2048,250.000000,250.000000,32.646081,1317.780226,1.554129,2512896,1761984545
1228,2048,250.000000,250.000000,31.700662,1344.708063,1.523007,2514944,1761984547
1229,2048,250.000000,250.000000,31.760927,1802.877572,1.135962,2516992,1761984548
1230,2048,250.000000,250.000000,31.784388,1116.499861,1.834304,2519040,1761984550
1231,2048,250.000000,250.000000,28.900872,1252.167928,1.635563,2521088,1761984551
1232,2048,247.274687,250.000000,27.759829,2035.000520,1.006388,2523136,1761984552
1233,2048,250.000000,250.000000,26.921662,1397.582244,1.465388,2525184,1761984554
1234,2048,237.749526,250.000000,26.926062,1355.970894,1.510357,2527232,1761984555
1235,2048,250.000000,250.000000,26.935443,1329.525392,1.540399,2529280,1761984557
1236,2048,250.000000,250.000000,26.227108,1978.940729,1.034897,2531328,1761984558
1237,2048,250.000000,250.000000,25.577774,1349.341864,1.517777,2533376,1761984559
1238,2048,222.576721,250.000000,25.875322,1348.947733,1.518220,2535424,1761984561
1239,2048,250.000000,250.000000,25.912483,1965.661889,1.041888,2537472,1761984562
1240,2048,250.000000,250.000000,25.925503,1360.200791,1.505660,2539520,1761984564
1241,2048,177.692817,250.000000,27.367461,1332.958828,1.536432,2541568,1761984565
1242,2048,128.542749,250.000000,29.517808,1352.402925,1.514342,2543616,1761984567
1243,2048,194.417667,250.000000,29.794526,1880.075771,1.089318,2545664,1761984568
1244,2048,250.000000,250.000000,29.376590,1360.456286,1.505377,2547712,1761984569
1245,2048,250.000000,250.000000,29.322120,1291.103641,1.586240,2549760,1761984571
1246,2048,221.805788,250.000000,29.568489,1318.971826,1.552725,2551808,1761984572
1247,2048,250.000000,250.000000,29.557481,1970.863259,1.039139,2553856,1761984573
1248,2048,250.000000,250.000000,29.493997,1352.758813,1.513943,2555904,1761984575
1249,2048,247.094801,250.000000,29.528714,1393.234762,1.469960,2557952,1761984576
1250,2048,250.000000,250.000000,29.536251,2036.751092,1.005523,2560000,1761984577
1251,2048,250.000000,250.000000,29.524460,1402.145739,1.460618,2562048,1761984579
1252,2048,250.000000,250.000000,29.576619,1406.754799,1.455833,2564096,1761984580
1253,2048,250.000000,250.000000,28.653436,1398.851531,1.464058,2566144,1761984582
1254,2048,237.577802,250.000000,28.758332,1883.093135,1.087572,2568192,1761984583
1255,2048,250.000000,250.000000,28.791390,1347.718932,1.519605,2570240,1761984584
1256,2048,250.000000,250.000000,28.810016,1388.920083,1.474527,2572288,1761984586
1257,2048,250.000000,250.000000,28.798655,1344.892281,1.522799,2574336,1761984587
1258,2048,250.000000,250.000000,28.681950,2119.778148,0.966139,2576384,1761984588
1259,2048,250.000000,250.000000,28.673942,1356.361430,1.509922,2578432,1761984590
1260,2048,244.052572,250.000000,28.659667,1275.538562,1.605596,2580480,1761984591
1261,2048,250.000000,250.000000,28.588771,1839.002476,1.113647,2582528,1761984593
1262,2048,250.000000,250.000000,28.539557,1283.908113,1.595130,2584576,1761984594
1263,2048,250.000000,250.000000,28.425240,1401.621813,1.461164,2586624,1761984596
1264,2048,250.000000,250.000000,28.354015,1255.283607,1.631504,2588672,1761984597
1265,2048,192.234575,250.000000,29.131073,2018.257639,1.014737,2590720,1761984598
1266,2048,250.000000,250.000000,29.160202,1401.948248,1.460824,2592768,1761984600
1267,2048,250.000000,250.000000,29.151103,1404.595071,1.458071,2594816,1761984601
1268,2048,250.000000,250.000000,29.102198,2058.169387,0.995059,2596864,1761984602
1269,2048,250.000000,250.000000,29.116907,1372.790070,1.491852,2598912,1761984604
1270,2048,250.000000,250.000000,29.100366,1354.280100,1.512243,2600960,1761984605
1271,2048,250.000000,250.000000,29.049224,1127.599796,1.816247,2603008,1761984607
1272,2048,250.000000,250.000000,28.989205,1472.743846,1.390602,2605056,1761984608
1273,2048,243.067211,250.000000,29.044024,1273.972760,1.607570,2607104,1761984610
1274,2048,250.000000,250.000000,29.133186,1342.545221,1.525461,2609152,1761984611
1275,2048,250.000000,250.000000,29.165129,2002.551954,1.022695,2611200,1761984613
1276,2048,250.000000,250.000000,29.213286,1268.416671,1.614611,2613248,1761984614
1277,2048,250.000000,250.000000,29.143476,1301.214440,1.573914,2615296,1761984616
1278,2048,250.000000,250.000000,29.127692,1320.827547,1.550543,2617344,1761984617
1279,2048,250.000000,250.000000,28.366877,1945.592439,1.052636,2619392,1761984618
1280,2048,250.000000,250.000000,28.363392,1274.083112,1.607430,2621440,1761984620
1281,2048,250.000000,250.000000,28.255230,1339.713254,1.528685,2623488,1761984621
1282,2048,250.000000,250.000000,28.270787,1874.169728,1.092751,2625536,1761984623
1283,2048,250.000000,250.000000,28.400031,1362.240313,1.503406,2627584,1761984624
1284,2048,250.000000,250.000000,28.342387,1380.321383,1.483712,2629632,1761984626
1285,2048,250.000000,250.000000,28.483300,1318.433326,1.553359,2631680,1761984627
1286,2048,250.000000,250.000000,28.374886,1863.018432,1.099291,2633728,1761984628
1287,2048,250.000000,250.000000,28.253517,1216.536266,1.683468,2635776,1761984630
1288,2048,250.000000,250.000000,28.228032,1235.475443,1.657661,2637824,1761984632
1289,2048,250.000000,250.000000,28.338113,1899.225025,1.078335,2639872,1761984633
1290,2048,250.000000,250.000000,28.308139,1298.117744,1.577669,2641920,1761984634
1291,2048,250.000000,250.000000,28.352309,1221.764209,1.676265,2643968,1761984636
1292,2048,250.000000,250.000000,28.349166,1333.200052,1.536154,2646016,1761984637
1293,2048,250.000000,250.000000,28.413193,1834.771207,1.116215,2648064,1761984639
1294,2048,250.000000,250.000000,28.412079,1327.800315,1.542401,2650112,1761984640
1295,2048,250.000000,250.000000,28.344990,1377.642534,1.486598,2652160,1761984642
1296,2048,250.000000,250.000000,27.944585,1903.087698,1.076146,2654208,1761984643
1297,2048,250.000000,250.000000,27.526146,1240.349078,1.651148,2656256,1761984644
1298,2048,231.750444,250.000000,27.656032,1274.691526,1.606663,2658304,1761984646
1299,2048,250.000000,250.000000,27.659404,1343.365739,1.524529,2660352,1761984647
1300,2048,250.000000,250.000000,27.680920,1855.650584,1.103656,2662400,1761984648
1301,2048,233.142232,250.000000,27.830391,1335.548161,1.533453,2664448,1761984650
1302,2048,250.000000,250.000000,27.420568,1320.172886,1.551312,2666496,1761984652
1303,2048,250.000000,250.000000,27.468005,1988.167787,1.030094,2668544,1761984653
1304,2048,250.000000,250.000000,27.445325,1304.678179,1.569736,2670592,1761984654
1305,2048,250.000000,250.000000,27.471738,1290.531035,1.586944,2672640,1761984656
1306,2048,250.000000,250.000000,27.301051,1328.022634,1.542142,2674688,1761984657
1307,2048,250.000000,250.000000,27.427037,1855.410895,1.103799,2676736,1761984658
1308,2048,250.000000,250.000000,27.384034,1325.014205,1.545644,2678784,1761984660
1309,2048,250.000000,250.000000,27.441721,1243.684826,1.646719,2680832,1761984662
1310,2048,250.000000,250.000000,27.430194,1925.304906,1.063728,2682880,1761984663
1311,2048,250.000000,250.000000,27.380450,1289.606085,1.588082,2684928,1761984664
1312,2048,223.406056,250.000000,27.643170,1333.419009,1.535901,2686976,1761984666
1313,2048,230.737077,250.000000,27.804322,1317.658941,1.554272,2689024,1761984667
1314,2048,250.000000,250.000000,27.746808,1852.565422,1.105494,2691072,1761984668
1315,2048,250.000000,250.000000,27.758692,1285.035948,1.593730,2693120,1761984670
1316,2048,250.000000,250.000000,27.705781,1293.407725,1.583414,2695168,1761984672
1317,2048,170.126193,250.000000,29.224933,1958.774348,1.045552,2697216,1761984673
1318,2048,250.000000,250.000000,29.291901,1321.177779,1.550132,2699264,1761984674
1319,2048,211.594333,250.000000,29.390415,1313.923209,1.558691,2701312,1761984676
1320,2048,250.000000,250.000000,29.459568,1213.802322,1.687260,2703360,1761984677
1321,2048,250.000000,250.000000,29.487186,1783.027852,1.148608,2705408,1761984679
1322,2048,250.000000,250.000000,28.899293,1327.695647,1.542522,2707456,1761984680
1323,2048,228.741798,250.000000,29.061631,1313.274368,1.559461,2709504,1761984682
1324,2048,250.000000,250.000000,28.289478,1960.120618,1.044834,2711552,1761984683
1325,2048,242.347643,250.000000,28.284978,1315.473175,1.556854,2713600,1761984684
1326,2048,250.000000,250.000000,28.324853,1369.050675,1.495927,2715648,1761984686
1327,2048,250.000000,250.000000,28.399264,1339.864757,1.528512,2717696,1761984687
1328,2048,250.000000,250.000000,28.480622,1937.527807,1.057017,2719744,1761984688
1329,2048,250.000000,250.000000,28.491319,1347.003552,1.520412,2721792,1761984690
1330,2048,250.000000,250.000000,28.528922,1282.950473,1.596320,2723840,1761984692
1331,2048,250.000000,250.000000,28.613032,1965.525157,1.041961,2725888,1761984693
1332,2048,250.000000,250.000000,28.583105,1282.742796,1.596579,2727936,1761984694
1333,2048,250.000000,250.000000,28.581828,1303.280467,1.571419,2729984,1761984696
1334,2048,250.000000,250.000000,28.556305,1257.317209,1.628865,2732032,1761984697
1335,2048,250.000000,250.000000,28.492296,1854.461567,1.104364,2734080,1761984698
1336,2048,250.000000,250.000000,28.406600,1330.440302,1.539340,2736128,1761984700
1337,2048,214.945944,250.000000,28.783531,1316.640825,1.555474,2738176,1761984702
1338,2048,250.000000,250.000000,28.588884,1922.062264,1.065522,2740224,1761984703
1339,2048,250.000000,250.000000,28.643939,1346.554846,1.520918,2742272,1761984704
1340,2048,250.000000,250.000000,28.698236,1354.556017,1.511935,2744320,1761984706
1341,2048,250.000000,250.000000,27.345717,1334.239804,1.534956,2746368,1761984707
1342,2048,250.000000,250.000000,23.614092,1789.303175,1.144580,2748416,1761984708
1343,2048,250.000000,250.000000,22.435932,1351.597279,1.515244,2750464,1761984710
1344,2048,250.000000,250.000000,22.454866,1324.262900,1.546521,2752512,1761984711
1345,2048,250.000000,250.000000,22.445272,1854.711823,1.104215,2754560,1761984713
1346,2048,250.000000,250.000000,22.056137,1302.690097,1.572131,2756608,1761984714
1347,2048,250.000000,250.000000,22.088445,1355.912461,1.510422,2758656,1761984716
1348,2048,250.000000,250.000000,22.102029,1383.968144,1.479803,2760704,1761984717
1349,2048,244.610566,250.000000,22.128541,1955.839270,1.047121,2762752,1761984718
1350,2048,250.000000,250.000000,22.127170,1316.440458,1.555710,2764800,1761984720
1351,2048,250.000000,250.000000,22.162232,1288.152178,1.589874,2766848,1761984721
1352,2048,250.000000,250.000000,22.128782,2057.748823,0.995262,2768896,1761984722
1353,2048,250.000000,250.000000,22.132540,1263.891263,1.620393,2770944,1761984724
1354,2048,246.012290,250.000000,22.027215,1294.523445,1.582049,2772992,1761984725
1355,2048,250.000000,250.000000,22.082985,1346.158333,1.521366,2775040,1761984727
1356,2048,250.000000,250.000000,22.074565,1878.851558,1.090028,2777088,1761984728
1357,2048,250.000000,250.000000,22.052361,1330.826577,1.538893,2779136,1761984730
1358,2048,250.000000,250.000000,22.106082,1333.330424,1.536003,2781184,1761984731
1359,2048,250.000000,250.000000,22.091451,186.839910,10.961256,2783232,1761984742
1360,2048,250.000000,250.000000,22.015890,2047999999999.999756,0.000000,2785280,1761984734
1361,2048,250.000000,250.000000,22.053933,1343.615999,1.524245,2787328,1761984735
1362,2048,247.834379,250.000000,22.149972,1320.089298,1.551410,2789376,1761984737
1363,2048,250.000000,250.000000,22.150582,1750.869294,1.169705,2791424,1761984738
1364,2048,250.000000,250.000000,22.150959,1311.672091,1.561366,2793472,1761984740
1365,2048,206.190548,250.000000,21.699870,1266.112225,1.617550,2795520,1761984741
1366,2048,235.672079,250.000000,21.944952,1877.941322,1.090556,2797568,1761984742
1367,2048,235.899331,250.000000,22.201099,1309.409512,1.564064,2799616,1761984744
1368,2048,250.000000,250.000000,22.174706,1353.510392,1.513103,2801664,1761984745
1369,2048,250.000000,250.000000,22.185012,1260.664302,1.624540,2803712,1761984747
1370,2048,211.648844,250.000000,22.875987,1889.898513,1.083656,2805760,1761984748
1371,2048,250.000000,250.000000,22.918475,1364.157264,1.501293,2807808,1761984750
1372,2048,250.000000,250.000000,22.913625,1354.867306,1.511587,2809856,1761984751
1373,2048,250.000000,250.000000,22.828200,1331.541385,1.538067,2811904,1761984753
1374,2048,250.000000,250.000000,22.782414,1909.760058,1.072386,2813952,1761984754
1375,2048,250.000000,250.000000,22.814473,1256.478570,1.629952,2816000,1761984755
1376,2048,250.000000,250.000000,22.927498,1333.931706,1.535311,2818048,1761984757
1377,2048,250.000000,250.000000,22.919175,1888.845041,1.084260,2820096,1761984758
1378,2048,250.000000,250.000000,22.967353,1317.725039,1.554194,2822144,1761984759
1379,2048,250.000000,250.000000,22.904628,1295.122641,1.581317,2824192,1761984761
1380,2048,250.000000,250.000000,22.906308,1315.161399,1.557223,2826240,1761984763
